Profile Name,Channel,Campaign Name,Ad Group,Keyword,Match Type,Keyword Status,Bid,Quality Score,Impressions,Clicks,Conversions,Cost,Avg CPC,Revenue,Avg Pos.
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham reward,Exact,Active,0.6,0,206,51,2,5.5,0.1,1154.3,0.9
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham reward,Phrase,Active,1.2,0,157,35,0,5.05,0.1,0,1.1
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham reward,Exact,Active,0.1,6.9,165,43,3,2.12,0,165.2,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham reward,Phrase,Active,0.6,7.2,77,3,0,0.87,0.3,0,2.2
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham reward member,Exact,Active,0.8,5.7,5,1,0,0.01,0,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham reward plan,Exact,Active,1.1,0,4,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham reward plan,Phrase,Active,0.5,0,1,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham reward points,Exact,Active,1.1,0,31,5,0,0.92,0.2,0,1.5
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham reward points,Phrase,Active,0.6,0,25,7,0,1.69,0.2,0,2.7
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham reward points,Exact,Active,0.2,5.9,270,49,2,3.27,0.1,1146.8,0.9
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham reward points,Phrase,Active,0.3,6.6,16,0,0,0,0,0,1.7
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham reward program,Exact,Active,1,0,26,7,1,1.91,0.2,0,1.2
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham reward program,Phrase,Active,1.2,0,81,27,0,6.43,0.2,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham reward program,Exact,Active,0.6,8.2,104,33,1,4.03,0.1,1022.8,1.1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham reward program,Phrase,Active,0.2,9.7,3,0,0,0,0,0,1.2
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards,Exact,Active,1.2,0,239,72,0,10.81,0.1,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards,Exact,Active,0.3,6.8,8602,1683,90,95.27,0,16569.3,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham rewards,Phrase,Active,1.5,6.5,983,64,2,30.53,0.4,320.1,1.7
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards card,Exact,Active,4,0,129,48,5,12.24,0.3,3580.9,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards card,Exact,Active,0,9.1,132,28,2,3.79,0.1,208.3,1.2
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham rewards card,Phrase,Active,0.6,8.4,20,1,0,0.21,0.2,0,2.1
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards club,Exact,Active,1.3,0,8,5,0,0.46,0.1,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham rewards club,Phrase,Active,0.6,0,2,1,0,0.17,0.2,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards club,Exact,Active,1.4,9.2,24,3,0,0.06,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham rewards club,Phrase,Active,0.4,8.7,2,1,0,0.22,0.2,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards member,Exact,Active,1.1,0,2,0,0,0,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards member,Exact,Active,1.6,9.5,8,1,0,0.3,0.3,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham rewards member,Phrase,Active,0.7,9,3,0,0,0,0,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards plan,Exact,Active,1.2,0,7,3,0,0.92,0.3,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham rewards plan,Phrase,Active,0.5,0,2,1,0,0.16,0.2,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards plan,Exact,Active,1.2,8.5,5,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards points,Exact,Active,1.9,0,33,7,1,0.99,0.1,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham rewards points,Phrase,Active,0.5,0,7,2,0,0.47,0.2,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards points,Exact,Active,1.3,7.6,177,24,1,1.22,0.1,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham rewards points,Phrase,Active,0.6,7.7,9,2,0,0.82,0.4,0,1.8
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards program,Exact,Active,0.1,0,173,52,2,6.71,0.1,200.6,1.2
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham rewards program,Phrase,Active,0.5,0,38,4,0,0.6,0.1,0,1.6
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards program,Exact,Active,0.4,8.7,3290,980,33,32.6,0,7277,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham rewards program,Phrase,Active,0.5,9.3,33,6,0,1.88,0.3,0,1.3
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham rewards programs,Exact,Active,0.8,0,77,17,0,2.78,0.2,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham rewards programs,Phrase,Active,0.5,0,11,3,0,0.29,0.1,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham rewards programs,Exact,Active,1.4,6.4,19,4,0,0.54,0.1,0,1.1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Gotham General,Gotham room,Phrase,Active,2.6,9.6,59,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Gotham - General,Gotham Rooms,Gotham room photos,Phrase,Active,1.9,4.5,1,1,0,0.3,0.2,0,0.9
Gotham Stay,bing,LOC-non-Gotham - General,Gotham Rooms,Gotham rooms,Phrase,Active,3.1,0,100,3,0,2.08,0.6,0,1
Gotham Stay,Google,TOL LOC-non-Gotham - General,Gotham Rooms,Gotham rooms,Phrase,Active,1.1,6.7,91,5,0,2.22,0.5,0,1.2
Gotham Stay,Google,Gen - PV - Brand Video 2012,Gotham General,Gotham rooms,Phrase,Active,2.9,8.6,9,1,0,0.01,0,0,0.9
Gotham Stay,Google,LOC-non-Gotham - General,Gotham Rooms,Gotham rooms,Phrase,Active,2.4,5.9,96,18,0,2.89,0.1,0,1
Gotham Stay,bing,LOC-non-Gotham - Spa,Gotham Spa,Gotham spa,Phrase,Active,2.9,0,726,62,0,39.37,0.6,0,1.1
Gotham Stay,Google,TOL LOC-non-Gotham - Spa,Gotham Spa,Gotham spa,Phrase,Active,2,8.7,1923,91,0,34.76,0.4,0,1
Gotham Stay,Google,LOC-non-Gotham - Spa,Gotham Spa,Gotham spa,Phrase,Active,0.3,6,4379,455,2,173.75,0.4,340.1,1.2
Gotham Stay,bing,LOC-non-Gotham - Spa,Gotham Spa Hotel,Gotham spa hotel,Phrase,Active,2.2,0,1,0,0,0,0,0,0.9
Gotham Stay,bing,LOC-non-Gotham - Spa,Gotham Spa Hotel,Gotham spa hotels,Phrase,Active,2,0,1,0,0,0,0,0,0.9
Gotham Stay,Google,TOL LOC-non-Gotham - Spa,Gotham Spa Hotel,Gotham spa hotels,Phrase,Active,0.5,9.6,1,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Gotham - Spa,Gotham Spa Hotel,Gotham spa hotels,Phrase,Active,7.1,6,6,2,0,0.41,0.2,0,0.9
Gotham Stay,bing,LOC-non-Gotham - Spa,Gotham Spa,Gotham spas,Phrase,Active,6.9,0,45,12,0,6.41,0.4,0,0.9
Gotham Stay,Google,TOL LOC-non-Gotham - Spa,Gotham Spa,Gotham spas,Phrase,Active,1.7,9.9,16,1,0,0.19,0.2,0,0.9
Gotham Stay,Google,LOC-non-Gotham - Spa,Gotham Spa,Gotham spas,Phrase,Active,0.5,6.6,153,31,1,2.5,0.1,87.4,1
Gotham Stay,bing,LOC-Gotham Leisure,Gotham Leisure_Exact,Gotham special offers,Exact,Active,0.5,0,22,3,0,0.85,0.3,0,1.1
Gotham Stay,bing,LOC-Gotham Leisure,Gotham Leisure_Phrase,Gotham special offers,Phrase,Active,0.4,0,8,0,0,0,0,0,1.1
Gotham Stay,Google,LOC-Gotham Leisure,Gotham Leisure_Exact,Gotham special offers,Exact,Active,0.7,6.4,159,26,3,3.74,0.1,1113,1
Gotham Stay,Google,LOC-Gotham Leisure,Gotham Leisure_Phrase,Gotham special offers,Phrase,Active,0.5,6.2,243,12,0,3.21,0.3,0,3.9
Gotham Stay,bing,LOC-non-Gotham - General,Gotham Suites,Gotham suites,Phrase,Active,6.3,0,576,70,4,29.46,0.4,1160.5,1.2
Gotham Stay,Google,TOL LOC-non-Gotham - General,Gotham Suites,Gotham suites,Phrase,Active,1.2,6.4,287,6,0,3.29,0.5,0,1.1
Gotham Stay,Google,LOC-non-Gotham - General,Gotham Suites,Gotham suites,Phrase,Active,1.8,5.7,1143,227,10,44.42,0.2,3032.6,1
Gotham Stay,Google,LOC-Gotham Leisure,Gotham Leisure_Exact,Gotham travel deals,Exact,Active,0.7,5.5,3,0,0,0,0,0,4.3
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gotham travel rewards,Exact,Active,1.2,0,26,0,0,0,0,0,1.1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gotham travel rewards,Phrase,Active,0.9,0,2,0,0,0,0,0,2.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham travel rewards,Exact,Active,2.3,6.6,14,2,0,1.37,0.4,0,1.6
Gotham Stay,bing,LOC-non-Gotham - Vacation,Gotham Vacation,Gotham vacation,Phrase,Active,7,0,292,17,2,7.3,0.4,5069.9,1.2
Gotham Stay,Google,TOL LOC-non-Gotham - Vacation,Gotham Vacation,Gotham vacation,Phrase,Active,1.9,6.6,91,1,0,0.2,0.2,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Gotham General,Gotham vacation,Phrase,Active,2.7,8.6,31,1,0,0.06,0.1,0,1
Gotham Stay,Google,LOC-non-Gotham - Vacation,Gotham Vacation,Gotham vacation,Phrase,Active,5.3,3.9,465,32,0,28.93,0.7,0,1
Gotham Stay,bing,LOC-Gotham Leisure,Gotham Leisure_Exact,Gotham vacation deals,Exact,Active,0.4,0,2,0,0,0,0,0,1.8
Gotham Stay,bing,LOC-non-Gotham - Packages,Gotham Packages,Gotham vacation package,Phrase,Active,1.7,0,89,10,0,4.24,0.3,0,1.5
Gotham Stay,Google,LOC-non-Gotham - Packages,Gotham Packages,Gotham vacation package,Phrase,Active,1.7,6.8,6,1,0,0.51,0.5,0,1.1
Gotham Stay,Google,LOC-non-Gotham - Vacation,Gotham Vacation,Gotham vacation packages,Phrase,Active,1.7,6.1,57,9,0,3.65,0.5,0,1
Gotham Stay,Google,LOC-non-Gotham - Vacation,Gotham Vacation,Gotham vacation rentals,Phrase,Active,8.4,5.7,157,10,1,2.53,0.3,311.3,1.2
Gotham Stay,bing,LOC-non-Gotham - Vacation,Gotham Vacations,Gotham vacations,Phrase,Active,1.7,0,86,11,0,4.11,0.4,0,1.6
Gotham Stay,Google,TOL LOC-non-Gotham - Vacation,Gotham Vacations,Gotham vacations,Phrase,Active,1.7,8.2,116,2,0,0.04,0,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Gotham General,Gotham vacations,Phrase,Active,2.5,9.9,1,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Gotham - Vacation,Gotham Vacations,Gotham vacations,Phrase,Active,0.9,6.4,625,161,5,17.77,0.1,3003.6,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Brand Video,Gotham video,Phrase,Active,2.4,8.6,37,3,0,0.18,0.1,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Brand Video,Gotham videos,Phrase,Active,3,9.6,15,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Gotham - Websites,Gotham.com - Exact,Gotham.com,Exact,Active,0.2,9,43814,23559,2051,367.62,0,412062.6,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham+elite+passport,Exact,Active,0.1,8.3,38857,8884,823,214.96,0,223152.8,0.9
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham+elite+passport,Phrase,Active,0.3,7.1,407,42,9,8.16,0.2,284.4,1
Gotham Stay,Google,TOL LOC-non-Gotham - Misspelling,Gotham Misspelling,Gothame,Phrase,Active,0.5,5.6,237,6,0,1.27,0.2,0,1.7
Gotham Stay,Google,LOC-non-Gotham - Misspelling,Gotham Misspelling,Gothame,Phrase,Active,3.4,9.5,2654,225,7,81.21,0.4,991.9,1.3
Gotham Stay,Google,LOC-non-Gotham - Misspelling,Gotham Hotel Misspelling,Gothame hotel,Phrase,Active,1.9,6,114,24,0,14.32,0.5,0,1.4
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gothamelitepassport,Exact,Active,1.7,0,2,0,0,0,0,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gothamelitepassport,Phrase,Active,0.6,0,4,1,0,0.22,0.2,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gothamelitepassport,Exact,Active,1.1,9,234,124,12,28.74,0.3,2495.4,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gothamelitepassport,Phrase,Active,2,8.7,24,5,1,1.1,0.2,146.8,1.2
Gotham Stay,bing,TM - elite Passport,GP_Exact,Gothamelitepassport com,Exact,Active,1.2,0,24,7,1,1.48,0.2,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,Gothamelitepassport com,Phrase,Active,0.1,0,39,7,2,1.3,0.1,133.2,1.2
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gothamelitepassport com,Exact,Active,0.2,8.3,83,26,1,1.67,0.1,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gothamelitepassport com,Phrase,Active,0.1,7.8,332,106,10,3.44,0,1932.6,1
Gotham Stay,bing,LOC-non-Gotham Hotel - Exact,Gothamhotel,Gothamhotel,Exact,Active,3.3,0,5,0,0,0,0,0,1.1
Gotham Stay,Google,TOL LOC-non-Gotham Hotel - Exact,Gothamhotel,Gothamhotel,Exact,Active,0.8,8,53,3,0,0.6,0.1,0,1.1
Gotham Stay,Google,LOC-non-Gotham Hotel - Exact,Gothamhotel,Gothamhotel,Exact,Active,2.6,6.8,131,56,2,32.61,0.5,257.5,1.5
Gotham Stay,bing,LOC-non-Gotham Hotel - Exact,Gothamhotels,Gothamhotels,Exact,Active,3.3,0,10,2,0,0.89,0.4,0,1.1
Gotham Stay,Google,TOL LOC-non-Gotham Hotel - Exact,Gothamhotels,Gothamhotels,Exact,Active,0.9,7.8,71,6,0,0.98,0.1,0,0.9
Gotham Stay,Google,LOC-non-Gotham Hotel - Exact,Gothamhotels,Gothamhotels,Exact,Active,0.3,9,521,228,9,16.4,0.1,2799.6,0.9
Gotham Stay,bing,LOC-non-Gotham - Misspelling,Gotham Misspelling,Gothamm,Phrase,Active,3,0,48,8,0,1.23,0.1,0,1.3
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gothamplace rewards points,Exact,Active,1.7,4.5,4,1,0,0.25,0.3,0,0.9
Gotham Stay,Google,TOL LOC-non-Gotham - Misspelling,Gotham Misspelling,Gothams,Phrase,Active,0.2,4.1,98,1,0,0.09,0.1,0,1
Gotham Stay,Google,LOC-non-Gotham - Misspelling,Gotham Misspelling,Gothams,Phrase,Active,0,3.4,1804,85,3,48.1,0.4,237,1.3
Gotham Stay,Google,TM - elite Passport,GP_Exact,Gotham's elite passport,Exact,Active,0.7,5.7,26,8,0,0.4,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,Gotham's elite passport,Phrase,Active,0.2,6.1,38,0,0,0,0,0,1
Gotham Stay,bing,LOC-non-Gotham - Misspelling,Gotham Misspelling,Gothm,Exact,Active,0.4,0,915,68,5,15.83,0.2,1381.1,0.9
Gotham Stay,bing,LOC-non-Gotham - Misspelling,Gotham Misspelling,Gotm,Exact,Active,3,0,17,0,0,0,0,0,1
Gotham Stay,bing,LOC-non-Gotham - Misspelling,Gotham Misspelling,Gottham,Exact,Active,3.3,0,13,2,0,0.38,0.2,0,0.9
Gotham Stay,bing,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham,Exact,Active,4.2,0,5188,586,22,178.28,0.3,13559.9,1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham,grand Gotham,Exact,Active,1.3,3.8,4526,29,0,30.27,0.8,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Grand Gotham,grand Gotham,Phrase,Active,3,9.2,3189,130,2,9.09,0,4084.9,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham,Exact,Active,0.6,6.5,21994,3423,104,291.88,0.1,53992.6,1
Gotham Stay,bing,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham at,Exact,Active,3.5,0,2391,127,4,41.5,0.3,1967.8,1.1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham At,grand Gotham at,Exact,Active,0.9,4.9,1,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham at,Exact,Active,2.1,6.7,14,3,0,0.26,0.1,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham bonus points,Exact,Active,1,6.8,2,0,0,0,0,0,0.9
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham Com,grand Gotham com,Exact,Active,0.8,6.5,22,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham com,Exact,Active,0,8.8,131,38,2,1.29,0,1482.5,1.9
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham Downtown,grand Gotham downtown,Exact,Active,0.8,4.4,13,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham downtown,Exact,Active,0.9,6.3,60,6,0,0.46,0.1,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham elite status,Exact,Active,1,6.9,2,0,0,0,0,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Exact,grand Gotham free nights,Exact,Active,1.4,0,1,0,0,0,0,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham free nights,Exact,Active,0.9,6.8,2,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,grand Gotham elite,Phrase,Active,0.5,0,2,0,0,0,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham elite,Exact,Active,1.2,9.2,4,0,0,0,0,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Phrase,grand Gotham elite,Phrase,Active,0.2,8.3,4,2,0,0.31,0.1,0,1
Gotham Stay,bing,TM - elite Passport,GP_Exact,grand Gotham elite passport,Exact,Active,1.3,0,1,1,0,0.13,0.1,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,grand Gotham elite passport,Phrase,Active,0.5,0,4,0,0,0,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham elite passport,Exact,Active,0.1,8.7,43,14,1,0.2,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,grand Gotham elite passport,Phrase,Active,0.4,9.6,8,0,0,0,0,0,1.1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham H,grand Gotham h,Exact,Active,0.8,5.1,1,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham h,Exact,Active,2.1,6.2,1,0,0,0,0,0,0.9
Gotham Stay,bing,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham hotel,Exact,Active,2.3,0,819,59,1,34.04,0.4,1678.1,1.9
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham Hotel,grand Gotham hotel,Exact,Active,1.9,3.2,372,3,0,4.47,1.2,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Grand Gotham,grand Gotham hotel,Phrase,Active,3,8,8,1,0,0.04,0,0,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham hotel,Exact,Active,1.2,6.5,1214,166,6,38.99,0.2,2086.3,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Grand Gotham,grand Gotham hotel room,Phrase,Active,2.8,9,2,0,0,0,0,0,0.9
Gotham Stay,bing,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham hotels,Exact,Active,6.6,0,378,57,1,23.62,0.5,1389.1,1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham Hotels,grand Gotham hotels,Exact,Active,1.3,6,250,6,0,3.77,0.5,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Grand Gotham,grand Gotham hotels,Phrase,Active,3,8.9,6,1,0,0.02,0,0,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham hotels,Exact,Active,0.7,9.6,233,103,4,13.57,0.1,2254.7,1
Gotham Stay,bing,TM - elite Passport,GP_Exact,grand Gotham passport,Exact,Active,0.9,0,1,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,grand Gotham passport,Phrase,Active,0.6,0,3,1,0,0.14,0.1,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham passport,Exact,Active,0.2,9.7,7,4,0,0.09,0,0,1.2
Gotham Stay,Google,TM - elite Passport,GP_Phrase,grand Gotham passport,Phrase,Active,0.3,8.5,5,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Exact,grand Gotham points,Exact,Active,1,0,4,0,0,0,0,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Phrase,grand Gotham points,Phrase,Active,0.6,0,2,1,0,0.31,0.3,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham points,Exact,Active,0.5,6.4,15,0,0,0,0,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Phrase,grand Gotham points,Phrase,Active,0.3,6.9,4,0,0,0,0,0,1.3
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham Regency,grand Gotham regency,Exact,Active,0.9,4,1,0,0,0,0,0,1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham Resort,grand Gotham resort,Exact,Active,0.9,4.3,13,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham resort,Exact,Active,2.4,5,49,6,0,1.19,0.1,0,0.9
Gotham Stay,bing,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham resorts,Exact,Active,3.7,0,53,13,0,4.43,0.4,0,1.2
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Gotham Resorts,grand Gotham resorts,Exact,Active,1.8,5.5,6,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham resorts,Exact,Active,0.8,6.3,35,16,0,2.03,0.1,0,1.1
Gotham Stay,bing,TM - elite Passport,GP_Exact,grand Gotham rewards,Exact,Active,1.1,0,4,2,0,0.3,0.1,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Phrase,grand Gotham rewards,Phrase,Active,0.5,0,8,2,0,0.18,0.1,0,1.1
Gotham Stay,Google,TM - elite Passport,GP_Exact,grand Gotham rewards,Exact,Active,3.9,8.4,39,10,0,0.75,0.1,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Phrase,grand Gotham rewards,Phrase,Active,0.4,9.7,16,3,0,0.22,0.1,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Grand Gotham,grand Gotham room,Phrase,Active,2.9,8.4,7,0,0,0,0,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Grand Gotham,grand Gotham rooms,Phrase,Active,3,9.7,3,1,0,0.03,0,0,1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grand Hayatt,grand Gotham,Exact,Active,0.8,3.8,19,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grand Gotham,Exact,Active,3.3,6.5,123,16,0,1.89,0.1,0,1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grande Gotham,grande Gotham,Exact,Active,0.9,5.3,19,0,0,0,0,0,1.2
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grande Gotham,Exact,Active,2.3,6.1,36,10,0,0.71,0.1,0,0.9
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,Grande Gotham Hotel,grande Gotham hotel,Exact,Active,0.9,6.5,2,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,grande Gotham hotel,Exact,Active,2.5,6.5,3,0,0,0,0,0,0.9
Gotham Stay,bing,LOC-non-Gotham - Misspelling,Gotham Hotel Misspelling,gtham hotel,Exact,Active,1.9,0,1,0,0,0,0,0,5
Gotham Stay,bing,LOC-non-Gotham Regency - Search,Gotham Regency - Search,Gtham regency,Exact,Active,2.4,0,2,0,0,0,0,0,0.9
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,honeymoon hotel,Phrase,Active,2.6,0,4074,16,0,20.19,1.2,0,2.2
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,honeymoon hotel,Phrase,Active,1.7,2.8,5063,22,0,46.56,2.1,0,5
Gotham Stay,bing,Gen - Exact Hotel,Hotel_Exact,hotel,Exact,Active,0.5,0,259674,1061,4,2788.43,2.5,456.6,4.2
Gotham Stay,Google,Gen - Exact Hotel,Hotel_Exact,hotel,Exact,Active,0.2,1.8,1016851,465,6,2448.97,3.9,1170.9,2.6
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotel accommodations,Phrase,Active,1.9,0,18827,80,0,97.14,1,0,3.7
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotel accommodations,Phrase,Active,1.4,2.9,5205,46,0,94.4,2,0,5.5
Gotham Stay,Google,Blog - Gotham Blog,Hotel Blog,hotel blog,Exact,Active,1.7,2.3,126,2,0,2.11,1,0,1.1
Gotham Stay,Google,Blog - Gotham Blog,Hotel Blog,hotel blog,Phrase,Active,1.7,1.9,309,0,0,0,0,0,2.4
Gotham Stay,Google,Blog - Gotham Blog,Hotel Blog,hotel blogs,Exact,Active,1.9,3,848,20,0,35.58,1.4,0,1.3
Gotham Stay,Google,Blog - Gotham Blog,Hotel Blog,hotel blogs,Phrase,Active,1.9,3.3,1128,10,0,15.49,1.4,0,2.6
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotel booking,Phrase,Active,0.6,0,70450,670,1,732.57,1.1,0,4.4
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotel booking,Phrase,Active,2.1,1.7,1289,3,0,10.62,4.3,0,6.5
